date,season,season_year,venue,is_home,opponent,batter,batting_pos,runs,balls_faced,strike_rate,fours,sixes,dots,boundary_pct,dot_pct,runs_powerplay,runs_middle,runs_death,dismissal_kind,was_dismissed,avg_runs_last5,avg_sr_last5,mi_won,performance
2016-05-13,2016,2016,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,0,Kings XI Punjab,JC Buttler,5,9,10,90.0,1,0,4,10.0,40.0,0,9,0,caught,1,19.4,161.42,False,low
2016-05-15,2016,2016,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,0,Delhi Daredevils,JC Buttler,5,18,9,200.0,2,1,3,33.33,33.33,0,0,18,0,0,16.4,142.49,True,low
2016-05-21,2016,2016,Green Park,0,Gujarat Lions,JC Buttler,5,33,31,106.45,3,0,11,9.68,35.48,4,29,0,caught and bowled,1,17.0,162.49,False,medium
2017-04-06,2017,2017,Maharashtra Cricket Association Stadium,0,Rising Pune Supergiant,JC Buttler,2,38,19,200.0,3,3,10,31.58,52.63,38,0,0,lbw,1,18.2,152.02,False,medium
2017-04-09,2017,2017,Wankhede Stadium,1,Kolkata Knight Riders,JC Buttler,2,28,22,127.27,1,2,9,13.64,40.91,17,11,0,lbw,1,25.4,172.02,True,medium
2017-04-12,2017,2017,Wankhede Stadium,1,Sunrisers Hyderabad,JC Buttler,2,14,11,127.27,3,0,6,27.27,54.55,14,0,0,bowled,1,25.2,144.74,True,low
2017-04-14,2017,2017,M Chinnaswamy Stadium,0,Royal Challengers Bangalore,JC Buttler,2,2,5,40.0,0,0,3,0.0,60.0,2,0,0,caught,1,26.2,152.2,True,low
2017-04-16,2017,2017,Wankhede Stadium,1,Gujarat Lions,JC Buttler,3,26,24,108.33,1,2,11,12.5,45.83,14,12,0,caught,1,23.0,120.2,True,medium
2017-04-20,2017,2017,Holkar Cricket Stadium,0,Kings XI Punjab,JC Buttler,2,77,37,208.11,7,5,7,32.43,18.92,40,37,0,caught,1,21.6,120.57,True,high
2017-04-22,2017,2017,Wankhede Stadium,1,Delhi Daredevils,JC Buttler,2,28,18,155.56,3,2,9,27.78,50.0,28,0,0,0,0,29.4,122.2,True,medium
2017-04-24,2017,2017,Wankhede Stadium,1,Rising Pune Supergiant,JC Buttler,2,17,13,130.77,3,0,6,23.08,46.15,17,0,0,caught,1,29.4,127.85,False,low
2017-04-29,2017,2017,Saurashtra Cricket Association Stadium,0,Gujarat Lions,JC Buttler,1,1,2,50.0,0,0,1,0.0,50.0,10,0,0,caught,1,30.0,128.55,False,low
2017-04-29,2017,2017,Saurashtra Cricket Association Stadium,0,Gujarat Lions,JC Buttler,2,9,7,128.57,2,0,4,28.57,57.14,10,0,0,caught,1,29.8,130.55,False,low
2017-05-01,2017,2017,Wankhede Stadium,1,Royal Challengers Bangalore,JC Buttler,3,33,21,157.14,4,1,7,23.81,33.33,30,3,0,caught,1,26.4,134.6,True,medium
2022-04-09,2022,2022,"Maharashtra Cricket Association Stadium, Pune",0,Royal Challengers Bangalore,JD Unadkat,8,13,14,92.86,1,0,6,7.14,42.86,0,2,11,0,0,0.0,0.0,False,low
2022-04-13,2022,2022,"Maharashtra Cricket Association Stadium, Pune",0,Punjab Kings,JD Unadkat,7,12,7,171.43,0,1,2,14.29,28.57,0,0,12,caught,1,13.0,92.86,False,low
2022-04-16,2022,2022,"Brabourne Stadium, Mumbai",0,Lucknow Super Giants,JD Unadkat,8,14,6,233.33,2,1,3,50.0,50.0,0,0,14,0,0,12.5,132.15,False,low
2022-04-21,2022,2022,"Dr DY Patil Sports Academy, Mumbai",0,Chennai Super Kings,JD Unadkat,9,19,9,211.11,1,1,2,22.22,22.22,0,0,19,0,0,13.0,165.87,False,low
2022-04-24,2022,2022,"Wankhede Stadium, Mumbai",1,Lucknow Super Giants,JD Unadkat,8,1,1,100.0,0,0,0,0.0,0.0,0,0,1,0,0,14.5,177.18,False,low
2021-05-01,2021,2021,"Arun Jaitley Stadium, Delhi",0,Chennai Super Kings,JDS Neesham,7,0,1,0.0,0,0,1,0.0,100.0,0,0,0,caught,1,0.0,0.0,True,low
2021-10-08,2021,2021,"Zayed Cricket Stadium, Abu Dhabi",0,Sunrisers Hyderabad,JDS Neesham,6,0,1,0.0,0,0,1,0.0,100.0,0,0,0,caught,1,0.0,0.0,True,low
2011-04-20,2011,2011,Wankhede Stadium,1,Pune Warriors,JEC Franklin,1,6,8,75.0,1,0,6,12.5,75.0,6,0,0,caught,1,0.0,0.0,True,low
2011-05-20,2011,2011,Wankhede Stadium,1,Rajasthan Royals,JEC Franklin,6,11,5,220.0,2,0,0,40.0,0.0,0,0,11,0,0,6.0,75.0,False,low
2011-05-22,2011,2011,Eden Gardens,0,Kolkata Knight Riders,JEC Franklin,6,45,23,195.65,5,1,2,26.09,8.7,0,5,40,0,0,8.5,147.5,True,medium
2011-05-25,2011,2011,Wankhede Stadium,1,Kolkata Knight Riders,JEC Franklin,4,29,25,116.0,2,0,7,8.0,28.0,0,15,14,0,0,20.67,163.55,True,medium
2011-05-27,2011,2011,"MA Chidambaram Stadium, Chepauk",0,Royal Challengers Bangalore,JEC Franklin,5,16,17,94.12,0,1,7,5.88,41.18,0,16,0,bowled,1,22.75,151.66,False,low
2012-04-04,2012,2012,"MA Chidambaram Stadium, Chepauk",0,Chennai Super Kings,JEC Franklin,5,25,30,83.33,2,0,12,6.67,40.0,0,18,7,0,0,21.4,140.15,True,medium
2012-04-06,2012,2012,Wankhede Stadium,1,Pune Warriors,JEC Franklin,4,32,42,76.19,1,1,20,4.76,47.62,10,19,3,caught,1,25.2,141.82,False,medium
2012-04-09,2012,2012,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,0,Deccan Chargers,JEC Franklin,7,7,4,175.0,1,0,1,25.0,25.0,0,0,7,0,0,29.4,113.06,True,low
2012-04-11,2012,2012,Wankhede Stadium,1,Rajasthan Royals,JEC Franklin,7,2,3,66.67,0,0,1,0.0,33.33,0,0,2,caught,1,21.8,108.93,True,low
2012-04-22,2012,2012,Wankhede Stadium,1,Kings XI Punjab,JEC Franklin,1,79,51,154.9,6,4,13,19.61,25.49,18,50,11,caught,1,16.4,99.06,False,high
2012-04-25,2012,2012,"Punjab Cricket Association Stadium, Mohali",0,Kings XI Punjab,JEC Franklin,1,22,22,100.0,2,0,7,9.09,31.82,20,2,0,caught,1,29.0,111.22,True,medium
2012-04-29,2012,2012,Wankhede Stadium,1,Deccan Chargers,JEC Franklin,5,13,20,65.0,0,0,9,0.0,45.0,0,11,2,caught,1,28.4,114.55,True,low
2012-05-03,2012,2012,Subrata Roy Sahara Stadium,0,Pune Warriors,JEC Franklin,1,25,23,108.7,3,1,13,17.39,56.52,23,2,0,caught,1,24.6,112.31,True,medium
2012-05-06,2012,2012,Wankhede Stadium,1,Chennai Super Kings,JEC Franklin,1,1,9,11.11,0,0,8,0.0,88.89,1,0,0,caught,1,28.2,99.05,True,low
2012-05-09,2012,2012,Wankhede Stadium,1,Royal Challengers Bangalore,JEC Franklin,1,1,6,16.67,0,0,5,0.0,83.33,1,0,0,caught,1,28.0,87.94,False,low
2012-05-23,2012,2012,M Chinnaswamy Stadium,0,Chennai Super Kings,JEC Franklin,5,13,13,100.0,0,1,5,7.69,38.46,0,13,0,caught,1,12.4,60.3,False,low
2014-04-19,2014,2014,Dubai International Cricket Stadium,0,Royal Challengers Bangalore,JJ Bumrah,11,1,1,100.0,0,0,0,0.0,0.0,0,0,1,0,0,0.0,0.0,False,low
2014-05-23,2014,2014,Wankhede Stadium,1,Delhi Daredevils,JJ Bumrah,11,0,2,0.0,0,0,2,0.0,100.0,0,0,0,run out,1,1.0,100.0,True,low
2016-05-08,2016,2016,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,0,Sunrisers Hyderabad,JJ Bumrah,11,6,9,66.67,1,0,6,11.11,66.67,0,5,1,caught,1,0.5,50.0,False,low
2016-05-13,2016,2016,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,0,Kings XI Punjab,JJ Bumrah,11,2,2,100.0,0,0,0,0.0,0.0,0,0,2,0,0,2.33,55.56,False,low
2017-04-29,2017,2017,Saurashtra Cricket Association Stadium,0,Gujarat Lions,JJ Bumrah,10,0,1,0.0,0,0,1,0.0,100.0,0,0,0,run out,1,2.25,66.67,False,low
2017-05-16,2017,2017,Wankhede Stadium,1,Rising Pune Supergiant,JJ Bumrah,10,16,11,145.45,0,1,2,9.09,18.18,0,0,16,0,0,1.8,53.33,False,low
2018-04-12,2018,2018,Rajiv Gandhi International Stadium,0,Sunrisers Hyderabad,JJ Bumrah,9,4,5,80.0,0,0,1,0.0,20.0,0,0,4,0,0,4.8,62.42,False,low
2018-04-24,2018,2018,Wankhede Stadium,1,Sunrisers Hyderabad,JJ Bumrah,10,6,5,120.0,1,0,2,20.0,40.0,0,0,6,0,0,5.6,78.42,False,low
2018-05-20,2018,2018,Arun Jaitley Stadium,0,Delhi Daredevils,JJ Bumrah,10,0,1,0.0,0,0,1,0.0,100.0,0,0,0,caught,1,5.6,89.09,False,low
2019-03-28,2019,2019,M.Chinnaswamy Stadium,0,Royal Challengers Bangalore,JJ Bumrah,10,0,1,0.0,0,0,1,0.0,100.0,0,0,0,0,0,5.2,69.09,True,low
2020-09-19,2020/21,2020,Sheikh Zayed Stadium,0,Chennai Super Kings,JJ Bumrah,11,5,3,166.67,0,0,0,0.0,0.0,0,0,5,0,0,5.2,69.09,False,low
2021-04-09,2021,2021,"MA Chidambaram Stadium, Chepauk, Chennai",0,Royal Challengers Bangalore,JJ Bumrah,9,1,2,50.0,0,0,1,0.0,50.0,0,0,1,run out,1,3.0,73.33,False,low
2021-04-13,2021,2021,"MA Chidambaram Stadium, Chepauk, Chennai",0,Kolkata Knight Riders,JJ Bumrah,10,0,1,0.0,0,0,1,0.0,100.0,0,0,0,caught,1,2.4,67.33,True,low
2021-04-20,2021,2021,"MA Chidambaram Stadium, Chepauk, Chennai",0,Delhi Capitals,JJ Bumrah,10,3,3,100.0,0,0,0,0.0,0.0,0,0,3,0,0,1.2,43.33,False,low
2021-09-19,2021,2021,Dubai International Cricket Stadium,0,Chennai Super Kings,JJ Bumrah,10,1,2,50.0,0,0,1,0.0,50.0,0,0,1,0,0,1.8,63.33,False,low
2021-09-26,2021,2021,Dubai International Cricket Stadium,0,Royal Challengers Bangalore,JJ Bumrah,9,5,6,83.33,1,0,4,16.67,66.67,0,0,5,bowled,1,2.0,73.33,False,low
2021-10-02,2021,2021,Sharjah Cricket Stadium,0,Delhi Capitals,JJ Bumrah,10,1,1,100.0,0,0,0,0.0,0.0,0,0,1,0,0,2.0,56.67,False,low
2021-10-08,2021,2021,"Zayed Cricket Stadium, Abu Dhabi",0,Sunrisers Hyderabad,JJ Bumrah,10,5,2,250.0,1,0,0,50.0,0.0,0,0,5,0,0,2.0,66.67,True,low
2022-04-02,2022,2022,"Dr DY Patil Sports Academy, Mumbai",0,Rajasthan Royals,JJ Bumrah,9,0,1,0.0,0,0,1,0.0,100.0,0,0,0,0,0,3.0,116.67,False,low
2022-04-13,2022,2022,"Maharashtra Cricket Association Stadium, Pune",0,Punjab Kings,JJ Bumrah,9,0,1,0.0,0,0,1,0.0,100.0,0,0,0,caught,1,2.4,96.67,False,low
2022-04-24,2022,2022,"Wankhede Stadium, Mumbai",1,Lucknow Super Giants,JJ Bumrah,9,0,2,0.0,0,0,2,0.0,100.0,0,0,0,0,0,2.2,86.67,False,low
2022-05-17,2022,2022,"Wankhede Stadium, Mumbai",1,Sunrisers Hyderabad,JJ Bumrah,8,0,4,0.0,0,0,4,0.0,100.0,0,0,0,0,0,1.2,70.0,False,low
2024-03-24,2024,2024,"Narendra Modi Stadium, Ahmedabad",0,Gujarat Titans,JJ Bumrah,10,1,1,100.0,0,0,0,0.0,0.0,0,0,1,0,0,1.0,50.0,False,low
2024-04-01,2024,2024,"Wankhede Stadium, Mumbai",1,Rajasthan Royals,JJ Bumrah,10,8,9,88.89,1,0,4,11.11,44.44,0,0,8,0,0,0.2,20.0,False,low
2024-04-22,2024,2024,"Sawai Mansingh Stadium, Jaipur",0,Rajasthan Royals,JJ Bumrah,11,2,1,200.0,0,0,0,0.0,0.0,0,0,2,0,0,1.8,37.78,False,low
2024-05-03,2024,2024,"Wankhede Stadium, Mumbai",1,Kolkata Knight Riders,JJ Bumrah,11,1,1,100.0,0,0,0,0.0,0.0,0,0,1,0,0,2.2,77.78,False,low
2025-04-07,2025,2025,"Wankhede Stadium, Mumbai",1,Royal Challengers Bengaluru,JJ Bumrah,11,0,1,0.0,0,0,1,0.0,100.0,0,0,0,0,0,2.4,97.78,False,low
2026-04-07,2026,2026,"Barsapara Cricket Stadium, Guwahati",0,Rajasthan Royals,JJ Bumrah,11,5,2,250.0,1,0,0,50.0,0.0,0,5,0,0,0,2.4,97.78,False,low
2026-04-23,2026,2026,"Wankhede Stadium, Mumbai",1,Chennai Super Kings,JJ Bumrah,10,2,5,40.0,0,0,3,0.0,60.0,0,0,2,caught,1,3.2,127.78,False,low
2020-09-19,2020/21,2020,Sheikh Zayed Stadium,0,Chennai Super Kings,JL Pattinson,8,11,8,137.5,2,0,3,25.0,37.5,0,0,11,caught,1,0.0,0.0,False,low
2020-11-03,2020/21,2020,Sharjah Cricket Stadium,0,Sunrisers Hyderabad,JL Pattinson,9,4,5,80.0,0,0,1,0.0,20.0,0,0,4,0,0,11.0,137.5,False,low
2025-05-30,2025,2025,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",0,Gujarat Titans,JM Bairstow,2,47,22,213.64,4,3,6,31.82,27.27,44,3,0,caught,1,0.0,0.0,True,medium
2025-06-01,2025,2025,"Narendra Modi Stadium, Ahmedabad",0,Punjab Kings,JM Bairstow,2,38,24,158.33,3,2,8,20.83,33.33,36,2,0,caught,1,47.0,213.64,False,medium
2023-04-25,2023,2023,"Narendra Modi Stadium, Ahmedabad",0,Gujarat Titans,JP Behrendorff,10,3,4,75.0,0,0,1,0.0,25.0,0,0,3,0,0,0.0,0.0,False,low
2023-05-26,2023,2023,"Narendra Modi Stadium, Ahmedabad",0,Gujarat Titans,JP Behrendorff,11,3,5,60.0,0,0,2,0.0,40.0,0,0,3,0,0,3.0,75.0,False,low
2009-04-18,2009,2009,Newlands,0,Chennai Super Kings,JP Duminy,4,9,7,128.57,1,0,1,14.29,14.29,0,9,0,caught and bowled,1,0.0,0.0,True,low
2009-04-25,2009,2009,Kingsmead,0,Deccan Chargers,JP Duminy,3,47,40,117.5,4,2,16,15.0,40.0,19,28,0,caught,1,9.0,128.57,False,medium
2009-04-27,2009,2009,St George's Park,0,Kolkata Knight Riders,JP Duminy,4,18,14,128.57,1,0,3,7.14,21.43,0,2,16,0,0,28.0,123.04,True,low
2009-04-29,2009,2009,Kingsmead,0,Kings XI Punjab,JP Duminy,4,59,63,93.65,4,0,27,6.35,42.86,15,29,15,caught,1,24.67,124.88,False,high
2009-05-01,2009,2009,Buffalo Park,0,Kolkata Knight Riders,JP Duminy,5,52,37,140.54,1,4,8,13.51,21.62,0,14,38,0,0,33.25,117.07,True,high
2009-05-03,2009,2009,New Wanderers Stadium,0,Royal Challengers Bangalore,JP Duminy,4,1,6,16.67,0,0,5,0.0,83.33,1,0,0,caught,1,37.0,121.77,False,low
2009-05-06,2009,2009,SuperSport Park,0,Deccan Chargers,JP Duminy,3,52,48,108.33,7,0,19,14.58,39.58,12,36,4,caught,1,35.4,99.39,False,high
2009-05-08,2009,2009,Buffalo Park,0,Delhi Daredevils,JP Duminy,2,0,4,0.0,0,0,4,0.0,100.0,0,0,0,caught,1,36.4,97.55,False,low
2009-05-10,2009,2009,St George's Park,0,Royal Challengers Bangalore,JP Duminy,4,59,41,143.9,2,3,9,12.2,21.95,0,26,33,0,0,32.8,71.84,True,high
2009-05-14,2009,2009,Kingsmead,0,Rajasthan Royals,JP Duminy,6,4,5,80.0,0,0,1,0.0,20.0,0,4,0,bowled,1,32.8,81.89,False,low
2009-05-16,2009,2009,St George's Park,0,Chennai Super Kings,JP Duminy,3,62,54,114.81,4,2,18,11.11,33.33,12,20,30,0,0,23.2,69.78,False,high
2009-05-21,2009,2009,SuperSport Park,0,Delhi Daredevils,JP Duminy,2,9,6,150.0,2,0,3,33.33,50.0,9,0,0,caught,1,35.4,89.41,False,low
2010-04-09,2009/10,2009,"Punjab Cricket Association Stadium, Mohali",0,Kings XI Punjab,JP Duminy,5,35,28,125.0,1,2,6,10.71,21.43,0,15,20,0,0,26.8,97.74,False,medium
2010-04-11,2009/10,2009,Sawai Mansingh Stadium,0,Rajasthan Royals,JP Duminy,5,31,32,96.88,4,0,14,12.5,43.75,13,18,0,caught,1,33.8,122.74,True,medium
2010-04-13,2009/10,2009,Brabourne Stadium,0,Delhi Daredevils,JP Duminy,5,21,14,150.0,3,0,2,21.43,14.29,0,2,19,0,0,28.2,113.34,True,medium
2010-04-17,2009/10,2009,M Chinnaswamy Stadium,0,Royal Challengers Bangalore,JP Duminy,5,42,19,221.05,3,3,3,31.58,15.79,0,0,42,0,0,31.6,127.34,True,medium
2010-04-19,2009/10,2009,Eden Gardens,0,Kolkata Knight Riders,JP Duminy,4,19,27,70.37,2,0,15,7.41,55.56,11,8,0,bowled,1,27.6,148.59,False,low
2010-04-21,2009/10,2009,Dr DY Patil Sports Academy,0,Royal Challengers Bangalore,JP Duminy,5,3,4,75.0,0,0,2,0.0,50.0,0,3,0,caught,1,29.6,132.66,True,low
2010-04-25,2009/10,2009,Dr DY Patil Sports Academy,0,Chennai Super Kings,JP Duminy,7,6,7,85.71,0,0,3,0.0,42.86,0,0,6,caught,1,23.2,122.66,False,low
2018-05-01,2018,2018,M.Chinnaswamy Stadium,0,Royal Challengers Bangalore,JP Duminy,3,23,29,79.31,3,0,16,10.34,55.17,13,10,0,run out,1,18.2,120.43,False,medium
2018-05-06,2018,2018,Wankhede Stadium,1,Kolkata Knight Riders,JP Duminy,6,13,11,118.18,0,1,5,9.09,45.45,0,0,13,0,0,18.6,106.29,True,low
2022-05-09,2022,2022,"Dr DY Patil Sports Academy, Mumbai",0,Kolkata Knight Riders,K Kartikeya,9,3,5,60.0,0,0,2,0.0,40.0,0,0,3,run out,1,0.0,0.0,False,low
2023-05-26,2023,2023,"Narendra Modi Stadium, Ahmedabad",0,Gujarat Titans,K Kartikeya,10,6,7,85.71,1,0,4,14.29,57.14,0,0,6,caught,1,3.0,60.0,False,low
2010-03-17,2009/10,2009,Feroz Shah Kotla,0,Delhi Daredevils,KA Pollard,6,10,8,125.0,2,0,4,25.0,50.0,0,0,10,run out,1,0.0,0.0,True,low
2010-03-20,2009/10,2009,Brabourne Stadium,0,Royal Challengers Bangalore,KA Pollard,8,21,19,110.53,1,1,9,10.53,47.37,0,7,14,caught,1,10.0,125.0,False,medium
2010-03-22,2009/10,2009,Brabourne Stadium,0,Kolkata Knight Riders,KA Pollard,4,7,7,100.0,1,0,4,14.29,57.14,0,1,6,lbw,1,15.5,117.76,True,low
2010-03-25,2009/10,2009,"Brabourne Stadium, Mumbai",0,Chennai Super Kings,KA Pollard,5,20,9,222.22,3,1,3,44.44,33.33,0,6,14,bowled,1,12.67,111.84,True,medium
2010-03-28,2009/10,2009,Dr DY Patil Sports Academy,0,Deccan Chargers,KA Pollard,7,1,5,20.0,0,0,4,0.0,80.0,0,1,0,caught,1,14.5,139.44,True,low
2010-03-30,2009/10,2009,Brabourne Stadium,0,Kings XI Punjab,KA Pollard,3,20,13,153.85,2,1,4,23.08,30.77,1,19,0,caught,1,11.8,115.55,True,medium
2010-04-03,2009/10,2009,Brabourne Stadium,0,Deccan Chargers,KA Pollard,6,21,10,210.0,3,0,1,30.0,10.0,0,0,21,caught,1,13.8,121.32,True,medium
2010-04-06,2009/10,2009,"MA Chidambaram Stadium, Chepauk",0,Chennai Super Kings,KA Pollard,6,5,6,83.33,0,0,2,0.0,33.33,0,5,0,caught,1,13.8,141.21,False,low
2010-04-09,2009/10,2009,"Punjab Cricket Association Stadium, Mohali",0,Kings XI Punjab,KA Pollard,7,18,14,128.57,2,0,5,14.29,35.71,0,5,13,bowled,1,13.4,137.88,False,low
2010-04-11,2009/10,2009,Sawai Mansingh Stadium,0,Rajasthan Royals,KA Pollard,6,25,13,192.31,3,1,3,30.77,23.08,0,3,22,bowled,1,13.0,119.15,True,medium
2010-04-13,2009/10,2009,Brabourne Stadium,0,Delhi Daredevils,KA Pollard,6,45,13,346.15,2,5,1,53.85,7.69,0,0,45,0,0,17.8,153.61,True,medium
2010-04-17,2009/10,2009,M Chinnaswamy Stadium,0,Royal Challengers Bangalore,KA Pollard,4,20,7,285.71,0,3,2,42.86,28.57,0,20,0,lbw,1,22.8,192.07,True,medium
2010-04-21,2009/10,2009,Dr DY Patil Sports Academy,0,Royal Challengers Bangalore,KA Pollard,7,33,13,253.85,1,3,2,30.77,15.38,0,0,33,0,0,22.6,207.21,True,medium
2010-04-25,2009/10,2009,Dr DY Patil Sports Academy,0,Chennai Super Kings,KA Pollard,8,27,10,270.0,3,2,3,50.0,30.0,0,0,27,run out,1,28.2,241.32,False,medium
2011-04-22,2011,2011,Wankhede Stadium,1,Chennai Super Kings,KA Pollard,6,0,2,0.0,0,0,2,0.0,100.0,0,0,0,0,0,30.0,269.6,True,low
2011-04-24,2011,2011,"Rajiv Gandhi International Stadium, Uppal",0,Deccan Chargers,KA Pollard,5,0,1,0.0,0,0,1,0.0,100.0,0,0,0,caught,1,25.0,231.14,True,low
2011-04-29,2011,2011,Sawai Mansingh Stadium,0,Rajasthan Royals,KA Pollard,6,4,15,26.67,0,0,11,0.0,73.33,0,4,0,lbw,1,16.0,161.91,False,low
2011-05-02,2011,2011,Wankhede Stadium,1,Kings XI Punjab,KA Pollard,4,20,11,181.82,1,2,5,27.27,45.45,0,4,16,caught,1,12.8,110.1,True,medium
2011-05-04,2011,2011,Dr DY Patil Sports Academy,0,Pune Warriors,KA Pollard,6,28,21,133.33,2,2,10,19.05,47.62,0,0,28,caught,1,10.2,95.7,True,medium
2011-05-07,2011,2011,Wankhede Stadium,1,Delhi Daredevils,KA Pollard,5,9,8,112.5,1,0,2,12.5,25.0,0,0,9,0,0,10.4,68.36,True,low
2011-05-10,2011,2011,"Punjab Cricket Association Stadium, Mohali",0,Kings XI Punjab,KA Pollard,7,17,11,154.55,1,1,3,18.18,27.27,0,17,0,caught,1,12.2,90.86,False,low
2011-05-14,2011,2011,Wankhede Stadium,1,Deccan Chargers,KA Pollard,7,24,13,184.62,3,1,4,30.77,30.77,0,0,24,caught,1,15.6,121.77,False,medium
2011-05-20,2011,2011,Wankhede Stadium,1,Rajasthan Royals,KA Pollard,5,20,18,111.11,2,0,6,11.11,33.33,0,5,15,bowled,1,19.6,153.36,False,medium
2011-05-22,2011,2011,Eden Gardens,0,Kolkata Knight Riders,KA Pollard,5,18,22,81.82,2,0,10,9.09,45.45,0,12,6,bowled,1,19.6,139.22,True,low
2011-05-25,2011,2011,Wankhede Stadium,1,Kolkata Knight Riders,KA Pollard,5,3,5,60.0,0,0,2,0.0,40.0,0,3,0,lbw,1,17.6,128.92,True,low
2011-05-27,2011,2011,"MA Chidambaram Stadium, Chepauk",0,Royal Challengers Bangalore,KA Pollard,7,3,6,50.0,0,0,3,0.0,50.0,0,3,0,caught,1,16.4,118.42,False,low
2012-04-06,2012,2012,Wankhede Stadium,1,Pune Warriors,KA Pollard,7,8,11,72.73,0,0,4,0.0,36.36,0,7,1,bowled,1,13.6,97.51,False,low
2012-04-09,2012,2012,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,0,Deccan Chargers,KA Pollard,5,24,18,133.33,0,3,9,16.67,50.0,0,17,7,caught,1,10.4,75.13,True,medium
2012-04-11,2012,2012,Wankhede Stadium,1,Rajasthan Royals,KA Pollard,5,64,33,193.94,6,4,8,30.3,24.24,0,46,18,caught,1,11.2,79.58,True,high
2012-04-16,2012,2012,Wankhede Stadium,1,Delhi Daredevils,KA Pollard,5,1,3,33.33,0,0,2,0.0,66.67,0,1,0,caught,1,20.4,102.0,False,low
2012-04-22,2012,2012,Wankhede Stadium,1,Kings XI Punjab,KA Pollard,5,7,10,70.0,1,0,6,10.0,60.0,0,0,7,caught,1,20.0,96.67,False,low
2012-04-25,2012,2012,"Punjab Cricket Association Stadium, Mohali",0,Kings XI Punjab,KA Pollard,5,3,7,42.86,0,0,5,0.0,71.43,0,3,0,caught,1,20.8,100.67,True,low
2012-04-27,2012,2012,Feroz Shah Kotla,0,Delhi Daredevils,KA Pollard,6,16,9,177.78,1,1,3,22.22,33.33,0,16,0,bowled,1,19.8,94.69,False,low
2012-05-09,2012,2012,Wankhede Stadium,1,Royal Challengers Bangalore,KA Pollard,7,21,13,161.54,0,2,3,15.38,23.08,0,0,21,0,0,18.2,103.58,False,medium
2012-05-14,2012,2012,M Chinnaswamy Stadium,0,Royal Challengers Bangalore,KA Pollard,7,52,31,167.74,5,3,10,25.81,32.26,0,19,33,0,0,9.6,97.1,True,high
2012-05-16,2012,2012,Wankhede Stadium,1,Kolkata Knight Riders,KA Pollard,6,8,5,160.0,1,0,1,20.0,20.0,0,0,8,caught,1,19.8,123.98,False,low
2012-05-23,2012,2012,M Chinnaswamy Stadium,0,Chennai Super Kings,KA Pollard,7,16,19,84.21,1,1,11,10.53,57.89,0,9,7,caught,1,20.0,141.98,False,low
2013-04-04,2013,2013,M Chinnaswamy Stadium,0,Royal Challengers Bangalore,KA Pollard,7,5,2,250.0,1,0,0,50.0,0.0,0,0,5,0,0,22.6,150.25,False,low
2013-04-06,2013,2013,"MA Chidambaram Stadium, Chepauk",0,Chennai Super Kings,KA Pollard,6,57,38,150.0,4,5,19,23.68,50.0,0,25,32,0,0,20.4,164.7,True,high
2013-04-09,2013,2013,Wankhede Stadium,1,Delhi Daredevils,KA Pollard,5,13,7,185.71,1,1,2,28.57,28.57,0,1,12,caught,1,27.6,162.39,True,low
2013-04-13,2013,2013,Wankhede Stadium,1,Pune Warriors,KA Pollard,5,19,14,135.71,1,1,4,14.29,28.57,0,0,19,0,0,19.8,165.98,True,low
2013-04-17,2013,2013,Sawai Mansingh Stadium,0,Rajasthan Royals,KA Pollard,5,1,7,14.29,0,0,6,0.0,85.71,0,1,0,bowled,1,22.0,161.13,False,low
2013-04-21,2013,2013,Feroz Shah Kotla,0,Delhi Daredevils,KA Pollard,5,19,10,190.0,1,1,1,20.0,10.0,0,0,19,0,0,19.0,147.14,False,low
2013-04-24,2013,2013,Eden Gardens,0,Kolkata Knight Riders,KA Pollard,5,33,24,137.5,2,1,5,12.5,20.83,0,15,18,caught,1,21.8,135.14,True,medium
2013-04-27,2013,2013,Wankhede Stadium,1,Royal Challengers Bangalore,KA Pollard,5,34,16,212.5,2,3,5,31.25,31.25,0,18,16,run out,1,17.0,132.64,True,medium
2013-04-29,2013,2013,Wankhede Stadium,1,Kings XI Punjab,KA Pollard,5,20,21,95.24,1,1,10,9.52,47.62,0,10,10,0,0,21.2,138.0,True,medium
2013-05-01,2013,2013,"Rajiv Gandhi International Stadium, Uppal",0,Sunrisers Hyderabad,KA Pollard,5,14,19,73.68,1,0,8,5.26,42.11,0,3,11,0,0,21.4,129.91,False,low
2013-05-05,2013,2013,Wankhede Stadium,1,Chennai Super Kings,KA Pollard,4,1,3,33.33,0,0,2,0.0,66.67,0,1,0,caught,1,24.0,141.78,True,low
2013-05-07,2013,2013,Wankhede Stadium,1,Kolkata Knight Riders,KA Pollard,5,4,4,100.0,1,0,3,25.0,75.0,0,0,4,caught,1,20.4,110.45,True,low
